"Date","Price","Open","High","Low","Change %"
"Jan 08, 1988","8.959","8.959","8.959","8.959","1.43%"
"Jan 07, 1988","8.833","8.833","8.833","8.833","0.27%"
"Jan 06, 1988","8.809","8.809","8.809","8.809","0.59%"
"Jan 05, 1988","8.757","8.757","8.757","8.757","-0.70%"
"Jan 04, 1988","8.819","8.819","8.819","8.819","-0.17%"
"Dec 31, 1987","8.834","8.834","8.834","8.834","0.72%"
"Dec 30, 1987","8.771","8.771","8.771","8.771","-0.98%"
"Dec 29, 1987","8.858","8.858","8.858","8.858","-0.59%"
"Dec 28, 1987","8.911","8.911","8.911","8.911","0.99%"
"Dec 24, 1987","8.824","8.824","8.824","8.824","-0.01%"
"Dec 23, 1987","8.825","8.825","8.825","8.825","-1.34%"
"Dec 22, 1987","8.945","8.945","8.945","8.945","0.71%"
"Dec 21, 1987","8.882","8.882","8.882","8.882","0.10%"
"Dec 18, 1987","8.873","8.873","8.873","8.873","-1.72%"
"Dec 17, 1987","9.028","9.028","9.028","9.028","0.33%"
"Dec 16, 1987","8.998","8.998","8.998","8.998","-0.97%"
"Dec 15, 1987","9.086","9.086","9.086","9.086","-1.97%"
"Dec 14, 1987","9.269","9.269","9.269","9.269","0.00%"
"Dec 11, 1987","9.269","9.269","9.269","9.269","0.38%"
"Dec 10, 1987","9.234","9.234","9.234","9.234","1.95%"
"Dec 09, 1987","9.057","9.057","9.057","9.057","-0.28%"
"Dec 08, 1987","9.082","9.082","9.082","9.082","0.06%"
"Dec 07, 1987","9.077","9.077","9.077","9.077","1.52%"
"Dec 04, 1987","8.941","8.941","8.941","8.941","0.00%"
"Dec 03, 1987","8.941","8.941","8.941","8.941","-0.64%"
"Dec 02, 1987","8.999","8.999","8.999","8.999","-0.17%"
"Dec 01, 1987","9.014","9.014","9.014","9.014","0.28%"
"Nov 30, 1987","8.989","8.989","8.989","8.989","-0.97%"
"Nov 27, 1987","9.077","9.077","9.077","9.077","1.29%"
"Nov 25, 1987","8.961","8.961","8.961","8.961","0.76%"
"Nov 24, 1987","8.893","8.893","8.893","8.893","1.02%"
"Nov 23, 1987","8.803","8.803","8.803","8.803","0.11%"
"Nov 20, 1987","8.793","8.793","8.793","8.793","-0.27%"
"Nov 19, 1987","8.817","8.817","8.817","8.817","-0.27%"
"Nov 18, 1987","8.841","8.841","8.841","8.841","-0.11%"
"Nov 17, 1987","8.851","8.851","8.851","8.851","0.37%"
"Nov 16, 1987","8.818","8.818","8.818","8.818","-0.43%"
"Nov 13, 1987","8.856","8.856","8.856","8.856","0.65%"
"Nov 12, 1987","8.799","8.799","8.799","8.799","0.22%"
"Nov 10, 1987","8.780","8.780","8.780","8.780","0.00%"
"Nov 09, 1987","8.780","8.780","8.780","8.780","0.06%"
"Nov 06, 1987","8.775","8.775","8.775","8.775","0.60%"
"Nov 05, 1987","8.723","8.723","8.723","8.723","-0.86%"
"Oct 30, 1987","8.799","8.799","8.799","8.799","-1.27%"
"Oct 29, 1987","8.912","8.912","8.912","8.912","-1.04%"
"Oct 28, 1987","9.006","9.006","9.006","9.006","0.94%"
"Oct 27, 1987","8.922","8.922","8.922","8.922","1.55%"
"Oct 26, 1987","8.786","8.786","8.786","8.786","-2.17%"
"Oct 23, 1987","8.981","8.981","8.981","8.981","0.00%"
"Oct 22, 1987","8.981","8.981","8.981","8.981","-3.65%"
"Oct 21, 1987","9.321","9.321","9.321","9.321","-8.81%"
"Oct 19, 1987","10.222","10.222","10.222","10.222","0.00%"
"Oct 16, 1987","10.222","10.222","10.222","10.222","0.32%"
"Oct 15, 1987","10.189","10.189","10.189","10.189","0.65%"
"Oct 14, 1987","10.123","10.123","10.123","10.123","2.28%"
"Oct 13, 1987","9.897","9.897","9.897","9.897","-0.43%"
"Oct 09, 1987","9.940","9.940","9.940","9.940","0.77%"
"Oct 08, 1987","9.864","9.864","9.864","9.864","1.36%"
"Oct 07, 1987","9.732","9.732","9.732","9.732","0.00%"
"Oct 06, 1987","9.732","9.732","9.732","9.732","0.82%"
"Oct 05, 1987","9.653","9.653","9.653","9.653","0.65%"
"Oct 02, 1987","9.591","9.591","9.591","9.591","-0.75%"
"Oct 01, 1987","9.663","9.663","9.663","9.663","0.27%"
"Sep 30, 1987","9.637","9.637","9.637","9.637","0.05%"
"Sep 29, 1987","9.632","9.632","9.632","9.632","1.30%"
"Sep 28, 1987","9.508","9.508","9.508","9.508","0.06%"
"Sep 25, 1987","9.502","9.502","9.502","9.502","0.00%"
"Sep 24, 1987","9.502","9.502","9.502","9.502","1.14%"
"Sep 23, 1987","9.395","9.395","9.395","9.395","0.33%"
"Sep 22, 1987","9.364","9.364","9.364","9.364","-0.16%"
"Sep 21, 1987","9.379","9.379","9.379","9.379","0.00%"
"Sep 18, 1987","9.379","9.379","9.379","9.379","-1.08%"
"Sep 17, 1987","9.481","9.481","9.481","9.481","-0.48%"
"Sep 16, 1987","9.527","9.527","9.527","9.527","0.87%"
"Sep 15, 1987","9.445","9.445","9.445","9.445","1.15%"
"Sep 14, 1987","9.338","9.338","9.338","9.338","0.11%"
"Sep 11, 1987","9.328","9.328","9.328","9.328","-1.02%"
"Sep 10, 1987","9.424","9.424","9.424","9.424","-0.97%"
"Sep 09, 1987","9.516","9.516","9.516","9.516","0.00%"
"Sep 08, 1987","9.516","9.516","9.516","9.516","2.29%"
"Sep 04, 1987","9.303","9.303","9.303","9.303","0.17%"
"Sep 03, 1987","9.287","9.287","9.287","9.287","0.43%"
"Sep 02, 1987","9.247","9.247","9.247","9.247","2.24%"
"Sep 01, 1987","9.044","9.044","9.044","9.044","0.82%"
"Aug 31, 1987","8.970","8.970","8.970","8.970","-0.43%"
"Aug 28, 1987","9.009","9.009","9.009","9.009","1.09%"
"Aug 27, 1987","8.912","8.912","8.912","8.912","1.43%"
"Aug 26, 1987","8.786","8.786","8.786","8.786","0.60%"
"Aug 25, 1987","8.734","8.734","8.734","8.734","-0.59%"
"Aug 24, 1987","8.786","8.786","8.786","8.786","0.27%"
"Aug 21, 1987","8.762","8.762","8.762","8.762","0.26%"
"Aug 20, 1987","8.739","8.739","8.739","8.739","-0.86%"
"Aug 19, 1987","8.815","8.815","8.815","8.815","1.09%"
"Aug 18, 1987","8.720","8.720","8.720","8.720","1.55%"
"Aug 17, 1987","8.587","8.587","8.587","8.587","0.33%"
"Aug 14, 1987","8.559","8.559","8.559","8.559","-0.87%"
"Aug 13, 1987","8.634","8.634","8.634","8.634","-1.86%"
"Aug 03, 1987","8.798","8.798","8.798","8.798","1.63%"
"Jul 31, 1987","8.657","8.657","8.657","8.657","0.67%"
"Jul 30, 1987","8.599","8.599","8.599","8.599","0.16%"
"Jul 29, 1987","8.585","8.585","8.585","8.585","-0.22%"
"Jul 28, 1987","8.604","8.604","8.604","8.604","0.34%"
"Jul 27, 1987","8.575","8.575","8.575","8.575","0.00%"
"Jul 24, 1987","8.575","8.575","8.575","8.575","0.45%"
"Jul 23, 1987","8.537","8.537","8.537","8.537","0.00%"
"Jul 22, 1987","8.537","8.537","8.537","8.537","0.62%"
"Jul 21, 1987","8.484","8.484","8.484","8.484","0.83%"
"Jul 20, 1987","8.414","8.414","8.414","8.414","0.85%"
"Jul 17, 1987","8.343","8.343","8.343","8.343","-0.61%"
"Jul 16, 1987","8.394","8.394","8.394","8.394","-0.29%"
"Jul 15, 1987","8.418","8.418","8.418","8.418","1.19%"
"Jul 14, 1987","8.319","8.319","8.319","8.319","-0.56%"
"Jul 13, 1987","8.366","8.366","8.366","8.366","0.67%"
"Jul 10, 1987","8.310","8.310","8.310","8.310","0.00%"
"Jul 09, 1987","8.310","8.310","8.310","8.310","0.00%"
"Jul 08, 1987","8.310","8.310","8.310","8.310","0.50%"
"Jul 07, 1987","8.269","8.269","8.269","8.269","-0.22%"
"Jul 06, 1987","8.287","8.287","8.287","8.287","-0.06%"
"Jul 03, 1987","8.292","8.292","8.292","8.292","0.00%"
"Jul 02, 1987","8.292","8.292","8.292","8.292","-0.78%"
"Jul 01, 1987","8.357","8.357","8.357","8.357","-0.17%"
"Jun 30, 1987","8.371","8.371","8.371","8.371","0.44%"
"Jun 29, 1987","8.334","8.334","8.334","8.334","-0.33%"
"Jun 26, 1987","8.362","8.362","8.362","8.362","1.42%"
"Jun 25, 1987","8.245","8.245","8.245","8.245","-0.75%"
"Jun 24, 1987","8.307","8.307","8.307","8.307","0.96%"
"Jun 23, 1987","8.228","8.228","8.228","8.228","0.06%"
"Jun 22, 1987","8.223","8.223","8.223","8.223","-0.89%"
"Jun 19, 1987","8.297","8.297","8.297","8.297","0.39%"
"Jun 18, 1987","8.265","8.265","8.265","8.265","0.45%"
"Jun 17, 1987","8.228","8.228","8.228","8.228","-0.56%"
"Jun 16, 1987","8.274","8.274","8.274","8.274","0.00%"
"Jun 15, 1987","8.274","8.274","8.274","8.274","-2.86%"
"Jun 12, 1987","8.518","8.518","8.518","8.518","0.00%"
"Jun 11, 1987","8.518","8.518","8.518","8.518","-0.37%"
"Jun 10, 1987","8.550","8.550","8.550","8.550","0.00%"
"Jun 09, 1987","8.550","8.550","8.550","8.550","0.26%"
"Jun 08, 1987","8.528","8.528","8.528","8.528","0.39%"
"Jun 05, 1987","8.495","8.495","8.495","8.495","-0.93%"
"Jun 04, 1987","8.575","8.575","8.575","8.575","-0.72%"
"Jun 03, 1987","8.637","8.637","8.637","8.637","-0.94%"
"Jun 02, 1987","8.719","8.719","8.719","8.719","3.22%"
"Jun 01, 1987","8.447","8.447","8.447","8.447","-0.65%"
"May 29, 1987","8.502","8.502","8.502","8.502","-0.96%"
"May 28, 1987","8.584","8.584","8.584","8.584","-0.30%"
"May 27, 1987","8.610","8.610","8.610","8.610","-1.13%"
"May 26, 1987","8.708","8.708","8.708","8.708","-1.08%"
"May 25, 1987","8.803","8.803","8.803","8.803","0.00%"
"May 22, 1987","8.803","8.803","8.803","8.803","-1.00%"
"May 21, 1987","8.892","8.892","8.892","8.892","-0.47%"
"May 20, 1987","8.934","8.934","8.934","8.934","-0.36%"
"May 19, 1987","8.966","8.966","8.966","8.966","2.61%"
"May 18, 1987","8.738","8.738","8.738","8.738","-0.59%"
"May 15, 1987","8.790","8.790","8.790","8.790","2.61%"
"May 14, 1987","8.566","8.566","8.566","8.566","0.25%"
"May 13, 1987","8.545","8.545","8.545","8.545","0.07%"
"May 12, 1987","8.539","8.539","8.539","8.539","-0.36%"
"May 11, 1987","8.570","8.570","8.570","8.570","1.77%"
"May 08, 1987","8.421","8.421","8.421","8.421","-0.59%"
"May 07, 1987","8.471","8.471","8.471","8.471","-0.71%"
"May 06, 1987","8.532","8.532","8.532","8.532","1.21%"
"May 05, 1987","8.430","8.430","8.430","8.430","-0.72%"
"May 04, 1987","8.491","8.491","8.491","8.491","1.53%"
"May 01, 1987","8.363","8.363","8.363","8.363","2.21%"
"Apr 30, 1987","8.182","8.182","8.182","8.182","-1.74%"
"Apr 29, 1987","8.327","8.327","8.327","8.327","0.85%"
"Apr 28, 1987","8.257","8.257","8.257","8.257","-1.08%"
"Apr 27, 1987","8.347","8.347","8.347","8.347","-1.14%"
"Apr 24, 1987","8.443","8.443","8.443","8.443","0.92%"
"Apr 23, 1987","8.366","8.366","8.366","8.366","1.78%"
"Apr 22, 1987","8.220","8.220","8.220","8.220","0.67%"
"Apr 21, 1987","8.165","8.165","8.165","8.165","-0.18%"
"Apr 20, 1987","8.180","8.180","8.180","8.180","2.16%"
"Apr 17, 1987","8.007","8.007","8.007","8.007","0.01%"
"Apr 16, 1987","8.006","8.006","8.006","8.006","-0.79%"
"Apr 15, 1987","8.070","8.070","8.070","8.070","-2.28%"
"Apr 14, 1987","8.258","8.258","8.258","8.258","2.58%"
"Apr 13, 1987","8.050","8.050","8.050","8.050","1.17%"
"Apr 10, 1987","7.957","7.957","7.957","7.957","2.55%"
"Apr 09, 1987","7.759","7.759","7.759","7.759","2.32%"
"Apr 08, 1987","7.583","7.583","7.583","7.583","-0.20%"
"Apr 07, 1987","7.598","7.598","7.598","7.598","1.13%"
"Apr 06, 1987","7.513","7.513","7.513","7.513","-0.74%"
"Apr 03, 1987","7.569","7.569","7.569","7.569","0.00%"
"Apr 02, 1987","7.569","7.569","7.569","7.569","0.07%"
"Apr 01, 1987","7.564","7.564","7.564","7.564","1.00%"
"Mar 31, 1987","7.489","7.489","7.489","7.489","-0.37%"
"Mar 30, 1987","7.517","7.517","7.517","7.517","2.85%"
"Mar 27, 1987","7.309","7.309","7.309","7.309","1.27%"
"Mar 26, 1987","7.217","7.217","7.217","7.217","-0.32%"
"Mar 25, 1987","7.240","7.240","7.240","7.240","-0.07%"
"Mar 24, 1987","7.245","7.245","7.245","7.245","0.25%"
"Mar 23, 1987","7.227","7.227","7.227","7.227","0.39%"
"Mar 20, 1987","7.199","7.199","7.199","7.199","0.18%"
"Mar 19, 1987","7.186","7.186","7.186","7.186","-0.06%"
"Mar 18, 1987","7.190","7.190","7.190","7.190","0.13%"
"Mar 17, 1987","7.181","7.181","7.181","7.181","-0.19%"
"Mar 16, 1987","7.195","7.195","7.195","7.195","0.38%"
"Mar 13, 1987","7.168","7.168","7.168","7.168","-0.43%"
"Mar 12, 1987","7.199","7.199","7.199","7.199","-0.19%"
"Mar 11, 1987","7.213","7.213","7.213","7.213","0.00%"
"Mar 10, 1987","7.213","7.213","7.213","7.213","0.00%"
"Mar 09, 1987","7.213","7.213","7.213","7.213","0.00%"
"Mar 06, 1987","7.213","7.213","7.213","7.213","0.95%"
"Mar 05, 1987","7.145","7.145","7.145","7.145","0.24%"
"Mar 04, 1987","7.128","7.128","7.128","7.128","-0.93%"
"Mar 03, 1987","7.195","7.195","7.195","7.195","0.63%"
"Mar 02, 1987","7.150","7.150","7.150","7.150","-0.38%"
"Feb 27, 1987","7.177","7.177","7.177","7.177","-0.19%"
"Feb 26, 1987","7.191","7.191","7.191","7.191","0.00%"
"Feb 25, 1987","7.191","7.191","7.191","7.191","0.38%"
"Feb 24, 1987","7.164","7.164","7.164","7.164","-0.68%"
"Feb 23, 1987","7.213","7.213","7.213","7.213","-0.19%"
"Feb 20, 1987","7.227","7.227","7.227","7.227","0.19%"
"Feb 19, 1987","7.213","7.213","7.213","7.213","-0.93%"
"Feb 18, 1987","7.281","7.281","7.281","7.281","-0.51%"
"Feb 17, 1987","7.318","7.318","7.318","7.318","0.69%"
"Feb 16, 1987","7.268","7.268","7.268","7.268","0.00%"
"Feb 13, 1987","7.268","7.268","7.268","7.268","-0.30%"
"Feb 12, 1987","7.290","7.290","7.290","7.290","-0.88%"
"Feb 11, 1987","7.355","7.355","7.355","7.355","0.56%"
"Feb 10, 1987","7.314","7.314","7.314","7.314","1.33%"
"Feb 09, 1987","7.218","7.218","7.218","7.218","0.75%"
"Feb 06, 1987","7.164","7.164","7.164","7.164","-0.14%"
"Feb 05, 1987","7.174","7.174","7.174","7.174","-0.68%"
"Feb 04, 1987","7.223","7.223","7.223","7.223","-0.07%"
"Feb 03, 1987","7.228","7.228","7.228","7.228","0.25%"
"Feb 02, 1987","7.210","7.210","7.210","7.210","0.70%"
"Jan 30, 1987","7.160","7.160","7.160","7.160","0.62%"
"Jan 29, 1987","7.116","7.116","7.116","7.116","0.07%"
"Jan 28, 1987","7.111","7.111","7.111","7.111","-0.43%"
"Jan 27, 1987","7.142","7.142","7.142","7.142","-0.14%"
"Jan 26, 1987","7.152","7.152","7.152","7.152","1.52%"
"Jan 23, 1987","7.045","7.045","7.045","7.045","0.44%"
"Jan 22, 1987","7.014","7.014","7.014","7.014","0.30%"
"Jan 21, 1987","6.993","6.993","6.993","6.993","-0.06%"
"Jan 20, 1987","6.997","6.997","6.997","6.997","-0.24%"
"Jan 19, 1987","7.014","7.014","7.014","7.014","-0.01%"
"Jan 16, 1987","7.015","7.015","7.015","7.015","-0.31%"
"Jan 15, 1987","7.037","7.037","7.037","7.037","-0.75%"
"Jan 14, 1987","7.090","7.090","7.090","7.090","0.13%"
"Jan 13, 1987","7.081","7.081","7.081","7.081","0.68%"
"Jan 12, 1987","7.033","7.033","7.033","7.033","0.50%"
"Jan 09, 1987","6.998","6.998","6.998","6.998","-0.37%"
"Jan 08, 1987","7.024","7.024","7.024","7.024","-0.18%"
"Jan 07, 1987","7.037","7.037","7.037","7.037","-0.38%"
"Jan 06, 1987","7.064","7.064","7.064","7.064","-0.13%"
"Jan 05, 1987","7.073","7.073","7.073","7.073","-1.37%"
"Jan 02, 1987","7.171","7.171","7.171","7.171","-0.68%"
"Jan 01, 1987","7.220","7.220","7.220","7.220","0.00%"
"Dec 31, 1986","7.220","7.220","7.220","7.220","0.00%"
"Dec 30, 1986","7.220","7.220","7.220","7.220","0.87%"
"Dec 29, 1986","7.158","7.158","7.158","7.158","1.19%"
"Dec 26, 1986","7.074","7.074","7.074","7.074","0.13%"
"Dec 25, 1986","7.065","7.065","7.065","7.065","0.00%"
"Dec 24, 1986","7.065","7.065","7.065","7.065","-0.07%"
"Dec 23, 1986","7.070","7.070","7.070","7.070","-0.25%"
"Dec 22, 1986","7.088","7.088","7.088","7.088","-0.13%"
"Dec 19, 1986","7.097","7.097","7.097","7.097","-0.06%"
"Dec 18, 1986","7.101","7.101","7.101","7.101","-0.13%"
"Dec 17, 1986","7.110","7.110","7.110","7.110","0.00%"
"Dec 16, 1986","7.110","7.110","7.110","7.110","-0.43%"
"Dec 15, 1986","7.141","7.141","7.141","7.141","0.25%"
"Dec 12, 1986","7.123","7.123","7.123","7.123","0.13%"
"Dec 11, 1986","7.114","7.114","7.114","7.114","1.05%"
"Dec 10, 1986","7.040","7.040","7.040","7.040","-0.26%"
"Dec 09, 1986","7.058","7.058","7.058","7.058","-0.56%"
"Dec 08, 1986","7.098","7.098","7.098","7.098","-0.18%"
"Dec 05, 1986","7.111","7.111","7.111","7.111","1.57%"
"Dec 04, 1986","7.001","7.001","7.001","7.001","-0.68%"
"Dec 03, 1986","7.049","7.049","7.049","7.049","-0.38%"
"Dec 02, 1986","7.076","7.076","7.076","7.076","-1.30%"
"Dec 01, 1986","7.169","7.169","7.169","7.169","-0.53%"
"Nov 28, 1986","7.207","7.207","7.207","7.207","-0.07%"
"Nov 27, 1986","7.212","7.212","7.212","7.212","0.00%"
"Nov 26, 1986","7.212","7.212","7.212","7.212","-0.07%"
"Nov 25, 1986","7.217","7.217","7.217","7.217","0.57%"
"Nov 24, 1986","7.176","7.176","7.176","7.176","-0.57%"
"Nov 21, 1986","7.217","7.217","7.217","7.217","-0.26%"
"Nov 20, 1986","7.236","7.236","7.236","7.236","-0.44%"
"Nov 19, 1986","7.268","7.268","7.268","7.268","-0.75%"
"Nov 18, 1986","7.323","7.323","7.323","7.323","0.44%"
"Nov 17, 1986","7.291","7.291","7.291","7.291","-0.88%"
"Nov 14, 1986","7.356","7.356","7.356","7.356","-0.38%"
"Nov 13, 1986","7.384","7.384","7.384","7.384","-0.50%"
"Nov 12, 1986","7.421","7.421","7.421","7.421","-0.44%"
"Nov 11, 1986","7.454","7.454","7.454","7.454","0.00%"
"Nov 10, 1986","7.454","7.454","7.454","7.454","-0.11%"
"Nov 07, 1986","7.462","7.462","7.462","7.462","1.65%"
"Nov 06, 1986","7.341","7.341","7.341","7.341","0.63%"
"Nov 05, 1986","7.295","7.295","7.295","7.295","0.12%"
"Nov 04, 1986","7.286","7.286","7.286","7.286","0.26%"
"Nov 03, 1986","7.267","7.267","7.267","7.267","-0.59%"
"Oct 31, 1986","7.310","7.310","7.310","7.310","0.33%"
"Oct 30, 1986","7.286","7.286","7.286","7.286","-1.38%"
"Oct 29, 1986","7.388","7.388","7.388","7.388","-0.50%"
"Oct 28, 1986","7.425","7.425","7.425","7.425","0.38%"
"Oct 27, 1986","7.397","7.397","7.397","7.397","-0.60%"
"Oct 24, 1986","7.442","7.442","7.442","7.442","0.55%"
"Oct 23, 1986","7.401","7.401","7.401","7.401","-0.87%"
"Oct 22, 1986","7.466","7.466","7.466","7.466","-0.99%"
"Oct 21, 1986","7.541","7.541","7.541","7.541","-1.22%"
"Oct 20, 1986","7.634","7.634","7.634","7.634","1.13%"
"Oct 17, 1986","7.549","7.549","7.549","7.549","0.61%"
"Oct 16, 1986","7.503","7.503","7.503","7.503","0.27%"
"Oct 15, 1986","7.483","7.483","7.483","7.483","0.29%"
"Oct 14, 1986","7.461","7.461","7.461","7.461","1.77%"
"Oct 13, 1986","7.331","7.331","7.331","7.331","0.00%"
"Oct 10, 1986","7.331","7.331","7.331","7.331","0.38%"
"Oct 09, 1986","7.303","7.303","7.303","7.303","0.18%"
"Oct 08, 1986","7.290","7.290","7.290","7.290","0.45%"
"Oct 07, 1986","7.257","7.257","7.257","7.257","0.00%"
"Oct 06, 1986","7.257","7.257","7.257","7.257","-0.45%"
"Oct 03, 1986","7.290","7.290","7.290","7.290","-1.91%"
"Oct 02, 1986","7.432","7.432","7.432","7.432","0.55%"
"Oct 01, 1986","7.391","7.391","7.391","7.391","-0.55%"
"Sep 30, 1986","7.432","7.432","7.432","7.432","-1.10%"
"Sep 29, 1986","7.515","7.515","7.515","7.515","0.94%"
"Sep 26, 1986","7.445","7.445","7.445","7.445","-0.05%"
"Sep 25, 1986","7.449","7.449","7.449","7.449","-0.08%"
"Sep 24, 1986","7.455","7.455","7.455","7.455","-1.34%"
"Sep 23, 1986","7.556","7.556","7.556","7.556","-0.49%"
"Sep 22, 1986","7.593","7.593","7.593","7.593","-0.68%"
"Sep 19, 1986","7.645","7.645","7.645","7.645","0.55%"
"Sep 18, 1986","7.603","7.603","7.603","7.603","2.19%"
"Sep 17, 1986","7.440","7.440","7.440","7.440","-0.92%"
"Sep 16, 1986","7.509","7.509","7.509","7.509","0.00%"
"Sep 15, 1986","7.509","7.509","7.509","7.509","-1.29%"
"Sep 12, 1986","7.607","7.607","7.607","7.607","0.75%"
"Sep 11, 1986","7.550","7.550","7.550","7.550","3.07%"
"Sep 10, 1986","7.325","7.325","7.325","7.325","-0.07%"
"Sep 09, 1986","7.330","7.330","7.330","7.330","-0.37%"
"Sep 08, 1986","7.357","7.357","7.357","7.357","0.88%"
"Sep 05, 1986","7.293","7.293","7.293","7.293","2.26%"
"Sep 04, 1986","7.132","7.132","7.132","7.132","-0.61%"
"Sep 03, 1986","7.176","7.176","7.176","7.176","2.43%"
"Sep 02, 1986","7.006","7.006","7.006","7.006","1.20%"
"Sep 01, 1986","6.923","6.923","6.923","6.923","0.00%"
"Aug 29, 1986","6.923","6.923","6.923","6.923","-1.51%"
"Aug 28, 1986","7.029","7.029","7.029","7.029","-0.31%"
"Aug 27, 1986","7.051","7.051","7.051","7.051","1.39%"
"Aug 26, 1986","6.954","6.954","6.954","6.954","-1.32%"
"Aug 25, 1986","7.047","7.047","7.047","7.047","-0.18%"
"Aug 22, 1986","7.060","7.060","7.060","7.060","1.64%"
"Aug 21, 1986","6.946","6.946","6.946","6.946","-0.94%"
"Aug 20, 1986","7.012","7.012","7.012","7.012","0.00%"
"Aug 19, 1986","7.012","7.012","7.012","7.012","-1.72%"
"Aug 18, 1986","7.135","7.135","7.135","7.135","0.00%"
"Aug 15, 1986","7.135","7.135","7.135","7.135","-0.27%"
"Aug 14, 1986","7.154","7.154","7.154","7.154","0.18%"
"Aug 13, 1986","7.141","7.141","7.141","7.141","-1.11%"
"Aug 12, 1986","7.221","7.221","7.221","7.221","-0.37%"
"Aug 11, 1986","7.248","7.248","7.248","7.248","-0.62%"
"Aug 08, 1986","7.293","7.293","7.293","7.293","-1.90%"
"Aug 07, 1986","7.434","7.434","7.434","7.434","-0.24%"
"Aug 06, 1986","7.452","7.452","7.452","7.452","0.99%"
"Aug 05, 1986","7.379","7.379","7.379","7.379","0.86%"
"Aug 04, 1986","7.316","7.316","7.316","7.316","-0.18%"
"Aug 01, 1986","7.329","7.329","7.329","7.329","0.00%"
"Jul 31, 1986","7.329","7.329","7.329","7.329","-0.97%"
"Jul 30, 1986","7.401","7.401","7.401","7.401","0.00%"
"Jul 29, 1986","7.401","7.401","7.401","7.401","-1.53%"
"Jul 28, 1986","7.516","7.516","7.516","7.516","2.68%"
"Jul 25, 1986","7.320","7.320","7.320","7.320","-0.25%"
"Jul 24, 1986","7.338","7.338","7.338","7.338","0.87%"
"Jul 23, 1986","7.275","7.275","7.275","7.275","1.25%"
"Jul 22, 1986","7.185","7.185","7.185","7.185","0.80%"
"Jul 21, 1986","7.128","7.128","7.128","7.128","-0.31%"
"Jul 18, 1986","7.150","7.150","7.150","7.150","-0.25%"
"Jul 17, 1986","7.168","7.168","7.168","7.168","-0.24%"
"Jul 16, 1986","7.185","7.185","7.185","7.185","0.49%"
"Jul 15, 1986","7.150","7.150","7.150","7.150","-1.17%"
"Jul 14, 1986","7.235","7.235","7.235","7.235","-0.80%"
"Jul 11, 1986","7.293","7.293","7.293","7.293","-0.12%"
"Jul 10, 1986","7.302","7.302","7.302","7.302","0.00%"
"Jul 09, 1986","7.302","7.302","7.302","7.302","-1.71%"
"Jul 08, 1986","7.429","7.429","7.429","7.429","1.74%"
"Jul 07, 1986","7.302","7.302","7.302","7.302","0.05%"
